Loading Data...
./datasets_phish_scam/undirected-30000.pkl
Edge Count: 1268798
Average Degree: 84.58653333333334
Node Count: 30000
Labeled Node Count: 125
========================training times:0========================
Extracting 1-hop subgraphs...
Done!
Extracting 1-hop subgraphs...
Done!
emb dim:  64
Ethident
Start Training...
Now Best: {'train_loss': 156.10153198242188, 'val_loss': 221.21287536621094, 'precision': 0.3333333333333333, 'recall': 0.021739130434782608, 'F1': 0.04081632653061224, 'Micro F1:': 0.9953}
Epoch: 57, Train_Loss: 3.7864, Val_Loss: 1.3324, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9941
Epoch: 58, Train_Loss: 1.9181, Val_Loss: 1.9180, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9854
Epoch: 59, Train_Loss: 2.3581, Val_Loss: 1.3553, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9851
Epoch: 60, Train_Loss: 1.6408, Val_Loss: 0.8554, Precision: 0.0209, Recall: 0.1087, F1: 0.0351, Micro F1: 0.9725
Epoch: 61, Train_Loss: 2.2309, Val_Loss: 0.6292, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9915
Epoch: 62, Train_Loss: 3.4454, Val_Loss: 0.7424, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9940
Epoch: 63, Train_Loss: 4.0468, Val_Loss: 0.8943, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 64, Train_Loss: 3.9867, Val_Loss: 1.0149, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9930
Epoch: 65, Train_Loss: 3.4089, Val_Loss: 1.0795, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9928
Epoch: 66, Train_Loss: 2.2551, Val_Loss: 1.1205, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9911
Epoch: 67, Train_Loss: 0.6362, Val_Loss: 3.9891, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9797
Epoch: 68, Train_Loss: 7.4771, Val_Loss: 2.6383, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9826
Epoch: 69, Train_Loss: 4.9749, Val_Loss: 0.8273, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9931
Epoch: 70, Train_Loss: 1.9597, Val_Loss: 0.7028, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9945
Epoch: 71, Train_Loss: 4.0251, Val_Loss: 0.6365, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9948
Epoch: 72, Train_Loss: 5.2307, Val_Loss: 0.5443, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9948
Now Best: {'train_loss': 5.482062339782715, 'val_loss': 0.27532804012298584, 'precision': 0.033783783783783786, 'recall': 0.10869565217391304, 'F1': 0.05154639175257732, 'Micro F1:': 0.9816}
Epoch: 73, Train_Loss: 5.4821, Val_Loss: 0.2753, Precision: 0.0338, Recall: 0.1087, F1: 0.0515, Micro F1: 0.9816
Now Best: {'train_loss': 4.1319427490234375, 'val_loss': 0.21141676604747772, 'precision': 0.075, 'recall': 0.06521739130434782, 'F1': 0.06976744186046512, 'Micro F1:': 0.992}
Epoch: 74, Train_Loss: 4.1319, Val_Loss: 0.2114, Precision: 0.0750, Recall: 0.0652, F1: 0.0698, Micro F1: 0.9920
Epoch: 75, Train_Loss: 3.5959, Val_Loss: 0.2230, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9936
Epoch: 76, Train_Loss: 2.8084, Val_Loss: 0.2346, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 77, Train_Loss: 1.7145, Val_Loss: 0.2382, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9921
Epoch: 78, Train_Loss: 0.4247, Val_Loss: 3.3663, Precision: 0.0194, Recall: 0.0652, F1: 0.0299, Micro F1: 0.9805
Epoch: 79, Train_Loss: 6.3201, Val_Loss: 1.5628, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9844
Epoch: 80, Train_Loss: 2.9721, Val_Loss: 0.2443, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9931
Epoch: 81, Train_Loss: 1.8926, Val_Loss: 0.2502, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 82, Train_Loss: 3.6305, Val_Loss: 0.2421, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 83, Train_Loss: 4.7912, Val_Loss: 1.4286, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9920
Epoch: 84, Train_Loss: 7.8094, Val_Loss: 1.4906, Precision: 0.0238, Recall: 0.0870, F1: 0.0374, Micro F1: 0.9794
Epoch: 85, Train_Loss: 8.0482, Val_Loss: 1.3759, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9919
Epoch: 86, Train_Loss: 7.5023, Val_Loss: 0.3484, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9926
Epoch: 87, Train_Loss: 4.3864, Val_Loss: 0.3330, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9926
Epoch: 88, Train_Loss: 3.2463, Val_Loss: 0.3268, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9921
Epoch: 89, Train_Loss: 1.8503, Val_Loss: 0.3435, Precision: 0.0294, Recall: 0.0435, F1: 0.0351, Micro F1: 0.9890
Epoch: 90, Train_Loss: 0.2394, Val_Loss: 4.3067, Precision: 0.0127, Recall: 0.0435, F1: 0.0197, Micro F1: 0.9801
Epoch: 91, Train_Loss: 6.9820, Val_Loss: 3.9381, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9829
Epoch: 92, Train_Loss: 6.2189, Val_Loss: 0.3778, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9912
Epoch: 93, Train_Loss: 0.5889, Val_Loss: 0.3897, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9929
Epoch: 94, Train_Loss: 1.7950, Val_Loss: 0.3990, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9934
Epoch: 95, Train_Loss: 2.5311, Val_Loss: 0.4008, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 96, Train_Loss: 2.8299, Val_Loss: 0.3939, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9939
Epoch: 97, Train_Loss: 2.7531, Val_Loss: 0.3785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9934
Epoch: 98, Train_Loss: 2.3404, Val_Loss: 0.3559, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9931
Epoch: 99, Train_Loss: 1.6267, Val_Loss: 0.3328, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9922
Epoch: 100, Train_Loss: 0.6462, Val_Loss: 2.5278, Precision: 0.0144, Recall: 0.0652, F1: 0.0236, Micro F1: 0.9752
Epoch: 101, Train_Loss: 3.6075, Val_Loss: 1.3947, Precision: 0.0220, Recall: 0.0435, F1: 0.0292, Micro F1: 0.9867
Epoch: 102, Train_Loss: 1.6869, Val_Loss: 0.3316, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9936
Epoch: 103, Train_Loss: 1.7237, Val_Loss: 0.3507, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9943
Epoch: 104, Train_Loss: 3.0267, Val_Loss: 0.3592, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9943
Epoch: 105, Train_Loss: 3.8529, Val_Loss: 0.3542, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9944
Epoch: 106, Train_Loss: 4.2484, Val_Loss: 0.3425, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9929
Now Best: {'train_loss': 4.258796691894531, 'val_loss': 0.272184818983078, 'precision': 0.06896551724137931, 'recall': 0.08695652173913043, 'F1': 0.07692307692307693, 'Micro F1:': 0.9904}
Epoch: 107, Train_Loss: 4.2588, Val_Loss: 0.2722, Precision: 0.0690, Recall: 0.0870, F1: 0.0769, Micro F1: 0.9904
Epoch: 108, Train_Loss: 3.9703, Val_Loss: 0.3030, Precision: 0.0357, Recall: 0.0870, F1: 0.0506, Micro F1: 0.9850
Epoch: 109, Train_Loss: 3.3857, Val_Loss: 0.2190, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9919
Epoch: 110, Train_Loss: 2.4617, Val_Loss: 0.2206, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 111, Train_Loss: 1.3453, Val_Loss: 0.4912, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9915
Epoch: 112, Train_Loss: 0.8886, Val_Loss: 0.5971, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9911
Epoch: 113, Train_Loss: 1.4260, Val_Loss: 0.3454, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9936
Epoch: 114, Train_Loss: 0.6776, Val_Loss: 0.3502, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 115, Train_Loss: 1.0964, Val_Loss: 0.3445, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9939
Epoch: 116, Train_Loss: 1.1380, Val_Loss: 0.3166, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9941
Epoch: 117, Train_Loss: 0.8330, Val_Loss: 0.2970, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9927
Epoch: 118, Train_Loss: 0.2294, Val_Loss: 0.8222, Precision: 0.0167, Recall: 0.0870, F1: 0.0281, Micro F1: 0.9723
Epoch: 119, Train_Loss: 2.4350, Val_Loss: 0.4662, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9924
Epoch: 120, Train_Loss: 0.7251, Val_Loss: 0.4947, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9945
Epoch: 121, Train_Loss: 1.5649, Val_Loss: 0.5782, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 122, Train_Loss: 2.5164, Val_Loss: 0.6403, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 123, Train_Loss: 3.0304, Val_Loss: 0.6874, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 124, Train_Loss: 3.1563, Val_Loss: 0.7206, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 125, Train_Loss: 2.9292, Val_Loss: 0.7416, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 126, Train_Loss: 2.3820, Val_Loss: 0.7521, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 127, Train_Loss: 1.5458, Val_Loss: 1.0891, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9925
Epoch: 128, Train_Loss: 1.5128, Val_Loss: 0.8483, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 129, Train_Loss: 0.9806, Val_Loss: 0.7988, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9948
Epoch: 130, Train_Loss: 1.9461, Val_Loss: 0.8177, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9946
Epoch: 131, Train_Loss: 2.7822, Val_Loss: 0.8273, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9943
Epoch: 132, Train_Loss: 3.1475, Val_Loss: 0.8286, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9941
Epoch: 133, Train_Loss: 3.0910, Val_Loss: 0.8224, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9939
Epoch: 134, Train_Loss: 2.6519, Val_Loss: 0.8092, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9937
Epoch: 135, Train_Loss: 1.8664, Val_Loss: 0.7927, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 136, Train_Loss: 0.7791, Val_Loss: 3.1772, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9865
Epoch: 137, Train_Loss: 5.1493, Val_Loss: 1.5883, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9886
Epoch: 138, Train_Loss: 2.5021, Val_Loss: 0.7878, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9935
Epoch: 139, Train_Loss: 2.1122, Val_Loss: 0.7970, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 140, Train_Loss: 3.4761, Val_Loss: 0.7977, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9939
Epoch: 141, Train_Loss: 4.3185, Val_Loss: 0.7912, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9937
Epoch: 142, Train_Loss: 4.6929, Val_Loss: 0.7779, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9935
Epoch: 143, Train_Loss: 4.6473, Val_Loss: 0.7582, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9934
Epoch: 144, Train_Loss: 4.2221, Val_Loss: 0.7324, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9930
Epoch: 145, Train_Loss: 3.4544, Val_Loss: 0.6996, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9930
Epoch: 146, Train_Loss: 2.3771, Val_Loss: 0.6648, Precision: 0.0256, Recall: 0.0217, F1: 0.0235, Micro F1: 0.9917
Epoch: 147, Train_Loss: 1.0188, Val_Loss: 2.9025, Precision: 0.0092, Recall: 0.0217, F1: 0.0129, Micro F1: 0.9847
Epoch: 148, Train_Loss: 4.7443, Val_Loss: 2.2893, Precision: 0.0102, Recall: 0.0217, F1: 0.0139, Micro F1: 0.9858
Epoch: 149, Train_Loss: 3.7002, Val_Loss: 0.6248, Precision: 0.0270, Recall: 0.0217, F1: 0.0241, Micro F1: 0.9919
Epoch: 150, Train_Loss: 1.3550, Val_Loss: 0.6230, Precision: 0.0345, Recall: 0.0217, F1: 0.0267, Micro F1: 0.9927
Epoch: 151, Train_Loss: 2.5318, Val_Loss: 0.6154, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9930
Epoch: 152, Train_Loss: 3.2107, Val_Loss: 0.6020, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9931
Epoch: 153, Train_Loss: 3.4431, Val_Loss: 0.5831, Precision: 0.0435, Recall: 0.0217, F1: 0.0290, Micro F1: 0.9933
Epoch: 154, Train_Loss: 3.2740, Val_Loss: 0.5593, Precision: 0.0417, Recall: 0.0217, F1: 0.0286, Micro F1: 0.9932
Epoch: 155, Train_Loss: 2.7431, Val_Loss: 0.5327, Precision: 0.0345, Recall: 0.0217, F1: 0.0267, Micro F1: 0.9927
Epoch: 156, Train_Loss: 1.8859, Val_Loss: 0.5033, Precision: 0.0256, Recall: 0.0217, F1: 0.0235, Micro F1: 0.9917
Epoch: 157, Train_Loss: 0.7335, Val_Loss: 2.4463, Precision: 0.0085, Recall: 0.0217, F1: 0.0123, Micro F1: 0.9839
Epoch: 158, Train_Loss: 4.0396, Val_Loss: 1.5405, Precision: 0.0102, Recall: 0.0217, F1: 0.0139, Micro F1: 0.9858
Epoch: 159, Train_Loss: 2.5340, Val_Loss: 0.4587, Precision: 0.0303, Recall: 0.0217, F1: 0.0253, Micro F1: 0.9923
Epoch: 160, Train_Loss: 1.4445, Val_Loss: 0.4539, Precision: 0.0400, Recall: 0.0217, F1: 0.0282, Micro F1: 0.9931
Epoch: 161, Train_Loss: 3.0150, Val_Loss: 0.4429, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9933
Epoch: 162, Train_Loss: 3.4209, Val_Loss: 0.4271, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9934
Epoch: 163, Train_Loss: 3.7186, Val_Loss: 0.4069, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9934
Epoch: 164, Train_Loss: 3.6148, Val_Loss: 0.3831, Precision: 0.0345, Recall: 0.0217, F1: 0.0267, Micro F1: 0.9927
Epoch: 165, Train_Loss: 3.1492, Val_Loss: 0.3562, Precision: 0.0294, Recall: 0.0217, F1: 0.0250, Micro F1: 0.9922
Epoch: 166, Train_Loss: 2.3571, Val_Loss: 0.3275, Precision: 0.0185, Recall: 0.0217, F1: 0.0200, Micro F1: 0.9902
Epoch: 167, Train_Loss: 1.2697, Val_Loss: 0.5020, Precision: 0.0065, Recall: 0.0217, F1: 0.0100, Micro F1: 0.9801
Epoch: 168, Train_Loss: 0.7985, Val_Loss: 0.4560, Precision: 0.0120, Recall: 0.0652, F1: 0.0203, Micro F1: 0.9710
Epoch: 169, Train_Loss: 0.6819, Val_Loss: 0.2942, Precision: 0.0151, Recall: 0.0652, F1: 0.0245, Micro F1: 0.9761
Epoch: 170, Train_Loss: 1.1828, Val_Loss: 0.2887, Precision: 0.0131, Recall: 0.0435, F1: 0.0201, Micro F1: 0.9805
Epoch: 171, Train_Loss: 1.9466, Val_Loss: 0.2852, Precision: 0.0125, Recall: 0.0217, F1: 0.0159, Micro F1: 0.9876
Epoch: 172, Train_Loss: 2.2830, Val_Loss: 0.2929, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9930
Epoch: 173, Train_Loss: 2.2508, Val_Loss: 0.2833, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9926
Epoch: 174, Train_Loss: 1.8310, Val_Loss: 0.4451, Precision: 0.0125, Recall: 0.0652, F1: 0.0210, Micro F1: 0.9720
Epoch: 175, Train_Loss: 1.2388, Val_Loss: 0.3189, Precision: 0.0065, Recall: 0.0217, F1: 0.0101, Micro F1: 0.9803
Epoch: 176, Train_Loss: 0.2298, Val_Loss: 0.9720, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9888
