Loading Data...
./datasets_phish_scam/undirected-40000.pkl
Edge Count: 1374388
Average Degree: 68.7194
Node Count: 40000
Labeled Node Count: 163
========================training times:0========================
Extracting 1-hop subgraphs...
Done!
Extracting 1-hop subgraphs...
Done!
emb dim:  64
Ethident
Start Training...
Now Best: {'train_loss': 19.54182243347168, 'val_loss': 1095.517822265625, 'precision': 0.0019398642095053346, 'recall': 0.11538461538461539, 'F1': 0.0038155802861685214, 'Micro F1:': 0.7650367481625918}
Epoch: 17, Train_Loss: 86.8013, Val_Loss: 0.9764, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 18, Train_Loss: 11.2699, Val_Loss: 1.0699, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 19, Train_Loss: 25.5496, Val_Loss: 1.1405, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 20, Train_Loss: 36.7427, Val_Loss: 1.1922, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 21, Train_Loss: 44.7443, Val_Loss: 1.2223, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 22, Train_Loss: 49.9521, Val_Loss: 1.2299, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 23, Train_Loss: 52.5615, Val_Loss: 1.2148, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 24, Train_Loss: 52.7769, Val_Loss: 1.1934, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 25, Train_Loss: 50.7187, Val_Loss: 1.1585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 26, Train_Loss: 46.7702, Val_Loss: 1.1073, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 27, Train_Loss: 41.1598, Val_Loss: 2.7940, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9886
Epoch: 28, Train_Loss: 35.9510, Val_Loss: 2.2775, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9882
Epoch: 29, Train_Loss: 27.5953, Val_Loss: 1.0599, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 30, Train_Loss: 16.9428, Val_Loss: 0.8524, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9959
Epoch: 31, Train_Loss: 5.8900, Val_Loss: 54.1875, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9756
Epoch: 32, Train_Loss: 58.1005, Val_Loss: 20.3983, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9846
Epoch: 33, Train_Loss: 25.2675, Val_Loss: 0.8798, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 34, Train_Loss: 15.2725, Val_Loss: 0.9493, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 35, Train_Loss: 27.2826, Val_Loss: 0.9965, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 36, Train_Loss: 36.1884, Val_Loss: 1.0255, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 37, Train_Loss: 42.2574, Val_Loss: 1.0360, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 38, Train_Loss: 45.8118, Val_Loss: 1.0293, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 39, Train_Loss: 47.0419, Val_Loss: 1.0062, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 40, Train_Loss: 46.1441, Val_Loss: 0.9733, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 41, Train_Loss: 43.3335, Val_Loss: 0.9227, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 42, Train_Loss: 38.8113, Val_Loss: 0.8629, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 43, Train_Loss: 32.7057, Val_Loss: 0.7956, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 44, Train_Loss: 25.2200, Val_Loss: 0.7212, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 45, Train_Loss: 16.4577, Val_Loss: 0.6385, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 46, Train_Loss: 6.5854, Val_Loss: 43.0026, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9741
Epoch: 47, Train_Loss: 45.9775, Val_Loss: 20.1420, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9837
Epoch: 48, Train_Loss: 24.0470, Val_Loss: 0.6385, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 49, Train_Loss: 11.8618, Val_Loss: 0.6928, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 50, Train_Loss: 21.8550, Val_Loss: 0.7294, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 51, Train_Loss: 29.1876, Val_Loss: 0.7491, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 52, Train_Loss: 33.5771, Val_Loss: 0.7514, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 53, Train_Loss: 35.9125, Val_Loss: 0.7393, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 54, Train_Loss: 36.0757, Val_Loss: 0.7119, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 55, Train_Loss: 34.4697, Val_Loss: 0.6729, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 56, Train_Loss: 31.2702, Val_Loss: 0.6466, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9952
Epoch: 57, Train_Loss: 26.6757, Val_Loss: 0.9797, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9932
Epoch: 58, Train_Loss: 21.2215, Val_Loss: 1.6423, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9870
Epoch: 59, Train_Loss: 15.6257, Val_Loss: 2.4872, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9817
Epoch: 60, Train_Loss: 8.6856, Val_Loss: 15.8441, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9684
Epoch: 61, Train_Loss: 17.4795, Val_Loss: 1.7054, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9851
Epoch: 62, Train_Loss: 2.9454, Val_Loss: 0.7919, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9927
Epoch: 63, Train_Loss: 4.0972, Val_Loss: 0.4363, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9950
Epoch: 64, Train_Loss: 3.7663, Val_Loss: 0.3850, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9956
Epoch: 65, Train_Loss: 1.9050, Val_Loss: 12.6499, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9901
Epoch: 66, Train_Loss: 14.9179, Val_Loss: 0.3828, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9959
Epoch: 67, Train_Loss: 5.3360, Val_Loss: 0.3957, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 68, Train_Loss: 9.5396, Val_Loss: 0.3975, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 69, Train_Loss: 11.6906, Val_Loss: 0.3867, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 70, Train_Loss: 11.8003, Val_Loss: 0.3637, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 71, Train_Loss: 10.1184, Val_Loss: 0.3308, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9959
Epoch: 72, Train_Loss: 6.7932, Val_Loss: 1.0590, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9837
Epoch: 73, Train_Loss: 2.9576, Val_Loss: 27.7758, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9626
Epoch: 74, Train_Loss: 28.8905, Val_Loss: 0.3986, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 75, Train_Loss: 5.6672, Val_Loss: 0.4904, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 76, Train_Loss: 11.5041, Val_Loss: 0.5623, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 77, Train_Loss: 15.1411, Val_Loss: 0.6143, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 78, Train_Loss: 16.7660, Val_Loss: 0.6477, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 79, Train_Loss: 16.5850, Val_Loss: 0.6636, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 80, Train_Loss: 14.7904, Val_Loss: 0.6650, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 81, Train_Loss: 11.5421, Val_Loss: 0.8237, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9938
Epoch: 82, Train_Loss: 7.2780, Val_Loss: 1.5630, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9852
Epoch: 83, Train_Loss: 2.6270, Val_Loss: 31.2639, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9705
Epoch: 84, Train_Loss: 34.6031, Val_Loss: 6.0958, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9859
Epoch: 85, Train_Loss: 6.8887, Val_Loss: 0.7427, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 86, Train_Loss: 13.0651, Val_Loss: 0.8210, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 87, Train_Loss: 23.3245, Val_Loss: 0.8770, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 88, Train_Loss: 30.9503, Val_Loss: 0.9124, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 89, Train_Loss: 35.8305, Val_Loss: 0.9282, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 90, Train_Loss: 38.4933, Val_Loss: 0.9276, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 91, Train_Loss: 39.2148, Val_Loss: 0.9159, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 92, Train_Loss: 38.3775, Val_Loss: 0.8926, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 93, Train_Loss: 36.0213, Val_Loss: 0.8564, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 94, Train_Loss: 32.7323, Val_Loss: 0.8134, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9960
Epoch: 95, Train_Loss: 28.2286, Val_Loss: 0.9567, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9939
Epoch: 96, Train_Loss: 22.2756, Val_Loss: 1.2530, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9924
Epoch: 97, Train_Loss: 16.2482, Val_Loss: 1.5640, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9916
Epoch: 98, Train_Loss: 9.4176, Val_Loss: 2.0862, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9879
Epoch: 99, Train_Loss: 2.5232, Val_Loss: 43.2030, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9674
Epoch: 100, Train_Loss: 47.8031, Val_Loss: 29.1322, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9813
Epoch: 101, Train_Loss: 32.6271, Val_Loss: 0.6012, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9956
Epoch: 102, Train_Loss: 5.7733, Val_Loss: 0.6407, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 103, Train_Loss: 13.3394, Val_Loss: 0.6700, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 104, Train_Loss: 19.0223, Val_Loss: 0.6856, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 105, Train_Loss: 22.3765, Val_Loss: 0.6882, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 106, Train_Loss: 23.5121, Val_Loss: 0.6847, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 107, Train_Loss: 22.3937, Val_Loss: 0.6705, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 108, Train_Loss: 19.6103, Val_Loss: 0.6465, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 109, Train_Loss: 15.1812, Val_Loss: 0.6026, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 110, Train_Loss: 9.2627, Val_Loss: 0.5494, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 111, Train_Loss: 2.2678, Val_Loss: 34.0865, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9895
Epoch: 112, Train_Loss: 39.0558, Val_Loss: 11.5051, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9915
Epoch: 113, Train_Loss: 13.7949, Val_Loss: 0.6023, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 114, Train_Loss: 10.9383, Val_Loss: 0.6619, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 115, Train_Loss: 19.7001, Val_Loss: 0.6868, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 116, Train_Loss: 25.3756, Val_Loss: 0.6957, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 117, Train_Loss: 28.5469, Val_Loss: 0.6874, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 118, Train_Loss: 29.3278, Val_Loss: 0.6625, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Now Best: {'train_loss': 27.994735717773438, 'val_loss': 0.62260502576828, 'precision': 1.0, 'recall': 0.019230769230769232, 'F1': 0.03773584905660377, 'Micro F1:': 0.996175191240438}
Epoch: 119, Train_Loss: 27.9947, Val_Loss: 0.6226, Precision: 1.0000, Recall: 0.0192, F1: 0.0377, Micro F1: 0.9962
Epoch: 120, Train_Loss: 24.7451, Val_Loss: 0.5695, Precision: 1.0000, Recall: 0.0192, F1: 0.0377, Micro F1: 0.9962
Epoch: 121, Train_Loss: 19.0475, Val_Loss: 0.5112, Precision: 0.3333, Recall: 0.0192, F1: 0.0364, Micro F1: 0.9960
Epoch: 122, Train_Loss: 11.8140, Val_Loss: 0.5621, Precision: 0.0189, Recall: 0.0192, F1: 0.0190, Micro F1: 0.9923
Epoch: 123, Train_Loss: 2.4331, Val_Loss: 64.5362, Precision: 0.0019, Recall: 0.0192, F1: 0.0035, Micro F1: 0.9568
Epoch: 124, Train_Loss: 69.9641, Val_Loss: 0.5385, Precision: 0.0127, Recall: 0.0192, F1: 0.0153, Micro F1: 0.9903
Epoch: 125, Train_Loss: 2.4531, Val_Loss: 0.4467, Precision: 0.0625, Recall: 0.0192, F1: 0.0294, Micro F1: 0.9951
Epoch: 126, Train_Loss: 9.2045, Val_Loss: 0.4677, Precision: 0.1111, Recall: 0.0192, F1: 0.0328, Micro F1: 0.9956
Epoch: 127, Train_Loss: 12.6078, Val_Loss: 0.4774, Precision: 0.1111, Recall: 0.0192, F1: 0.0328, Micro F1: 0.9956
Epoch: 128, Train_Loss: 13.3779, Val_Loss: 0.4776, Precision: 0.1111, Recall: 0.0192, F1: 0.0328, Micro F1: 0.9956
Epoch: 129, Train_Loss: 12.3416, Val_Loss: 0.4644, Precision: 0.1111, Recall: 0.0192, F1: 0.0328, Micro F1: 0.9956
Epoch: 130, Train_Loss: 10.0410, Val_Loss: 0.4388, Precision: 0.0909, Recall: 0.0192, F1: 0.0317, Micro F1: 0.9954
Epoch: 131, Train_Loss: 6.4315, Val_Loss: 0.4239, Precision: 0.0179, Recall: 0.0192, F1: 0.0185, Micro F1: 0.9921
Epoch: 132, Train_Loss: 1.6699, Val_Loss: 23.1415, Precision: 0.0037, Recall: 0.0192, F1: 0.0062, Micro F1: 0.9759
Epoch: 133, Train_Loss: 26.1864, Val_Loss: 0.4161, Precision: 0.0476, Recall: 0.0192, F1: 0.0274, Micro F1: 0.9947
Epoch: 134, Train_Loss: 17.9666, Val_Loss: 0.4528, Precision: 0.0435, Recall: 0.0192, F1: 0.0267, Micro F1: 0.9945
Now Best: {'train_loss': 25.34937286376953, 'val_loss': 0.48297062516212463, 'precision': 0.07692307692307693, 'recall': 0.038461538461538464, 'F1': 0.05128205128205128, 'Micro F1:': 0.9944502774861257}
Epoch: 135, Train_Loss: 25.3494, Val_Loss: 0.4830, Precision: 0.0769, Recall: 0.0385, F1: 0.0513, Micro F1: 0.9945
Epoch: 136, Train_Loss: 24.7671, Val_Loss: 0.5550, Precision: 0.0215, Recall: 0.0385, F1: 0.0276, Micro F1: 0.9894
Epoch: 137, Train_Loss: 15.3482, Val_Loss: 5.9878, Precision: 0.0040, Recall: 0.0385, F1: 0.0073, Micro F1: 0.9594
Epoch: 138, Train_Loss: 7.4558, Val_Loss: 0.5245, Precision: 0.0385, Recall: 0.0385, F1: 0.0385, Micro F1: 0.9925
Epoch: 139, Train_Loss: 18.6896, Val_Loss: 0.5396, Precision: 0.0714, Recall: 0.0385, F1: 0.0500, Micro F1: 0.9943
Epoch: 140, Train_Loss: 30.2833, Val_Loss: 0.5772, Precision: 0.0541, Recall: 0.0385, F1: 0.0449, Micro F1: 0.9936
Epoch: 141, Train_Loss: 34.4898, Val_Loss: 0.5792, Precision: 0.0455, Recall: 0.0385, F1: 0.0417, Micro F1: 0.9931
Epoch: 142, Train_Loss: 32.8929, Val_Loss: 0.6199, Precision: 0.0139, Recall: 0.0385, F1: 0.0204, Micro F1: 0.9856
Epoch: 143, Train_Loss: 26.1869, Val_Loss: 2.5687, Precision: 0.0057, Recall: 0.0577, F1: 0.0104, Micro F1: 0.9573
Epoch: 144, Train_Loss: 16.9080, Val_Loss: 4.4212, Precision: 0.0038, Recall: 0.0577, F1: 0.0071, Micro F1: 0.9372
Epoch: 145, Train_Loss: 4.8375, Val_Loss: 0.7654, Precision: 0.0127, Recall: 0.0577, F1: 0.0208, Micro F1: 0.9788
Epoch: 146, Train_Loss: 15.3893, Val_Loss: 0.4681, Precision: 0.0254, Recall: 0.0577, F1: 0.0353, Micro F1: 0.9877
Epoch: 147, Train_Loss: 21.6387, Val_Loss: 0.4432, Precision: 0.0216, Recall: 0.0577, F1: 0.0314, Micro F1: 0.9861
Epoch: 148, Train_Loss: 21.5610, Val_Loss: 0.4014, Precision: 0.0132, Recall: 0.0577, F1: 0.0214, Micro F1: 0.9795
Epoch: 149, Train_Loss: 16.8674, Val_Loss: 0.5464, Precision: 0.0072, Recall: 0.0577, F1: 0.0128, Micro F1: 0.9652
Epoch: 150, Train_Loss: 8.1953, Val_Loss: 40.4901, Precision: 0.0022, Recall: 0.0385, F1: 0.0041, Micro F1: 0.9267
Epoch: 151, Train_Loss: 44.1619, Val_Loss: 0.4565, Precision: 0.5000, Recall: 0.0192, F1: 0.0370, Micro F1: 0.9961
Epoch: 152, Train_Loss: 19.7808, Val_Loss: 0.6501, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 153, Train_Loss: 36.6089, Val_Loss: 0.7994, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 154, Train_Loss: 47.7639, Val_Loss: 0.9072, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 155, Train_Loss: 53.5337, Val_Loss: 0.9784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 156, Train_Loss: 54.7315, Val_Loss: 1.0134, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 157, Train_Loss: 51.9254, Val_Loss: 1.0190, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 158, Train_Loss: 45.5790, Val_Loss: 1.0003, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 159, Train_Loss: 36.4247, Val_Loss: 0.9732, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9946
Epoch: 160, Train_Loss: 24.8203, Val_Loss: 1.3222, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9846
Epoch: 161, Train_Loss: 11.3412, Val_Loss: 34.9745, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9491
Epoch: 162, Train_Loss: 39.4192, Val_Loss: 2.1629, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9749
Epoch: 163, Train_Loss: 6.1320, Val_Loss: 1.5949, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9811
Epoch: 164, Train_Loss: 10.9320, Val_Loss: 1.2695, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9870
Epoch: 165, Train_Loss: 12.2545, Val_Loss: 1.1943, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9876
Epoch: 166, Train_Loss: 10.2742, Val_Loss: 1.2356, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9858
Epoch: 167, Train_Loss: 5.3603, Val_Loss: 17.8466, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9702
Epoch: 168, Train_Loss: 20.7811, Val_Loss: 0.8563, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9958
Epoch: 169, Train_Loss: 11.8350, Val_Loss: 0.8806, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 170, Train_Loss: 20.8547, Val_Loss: 0.8897, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 171, Train_Loss: 25.7627, Val_Loss: 0.8734, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 172, Train_Loss: 26.9135, Val_Loss: 0.8368, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 173, Train_Loss: 24.7380, Val_Loss: 0.7867, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9959
Epoch: 174, Train_Loss: 19.6348, Val_Loss: 0.7241, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9948
Epoch: 175, Train_Loss: 11.8837, Val_Loss: 6.2824, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9795
Epoch: 176, Train_Loss: 4.5968, Val_Loss: 59.0099, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9527
