Loading Data...
./datasets_phish_scam/undirected-30000.pkl
Graph Edge Count: 1268798
Graph Average Degree: 84.58653333333334
Graph Node Count: 30000
Undirected Graph Edge Count: 1268798
Undirected Graph Average Degree: 84.58653333333334
Undirected Graph Node Count: 30000
Labeled Node Count: 125
========================training times:0========================
Extracting 1-hop subgraphs...
Done!
Extracting 1-hop subgraphs...
Done!
SAMamba
Start Training...
Now Best: {'train_loss': 46.35303497314453, 'val_loss': 12.411225318908691, 'precision': 0.011012282930961457, 'recall': 0.5652173913043478, 'F1': 0.02160365600332364, 'Micro F1:': 0.7645}
Epoch: 89, Train_Loss: 0.4781, Val_Loss: 1.2368, Precision: 0.0833, Recall: 0.1087, F1: 0.0943, Micro F1: 0.9904
Epoch: 90, Train_Loss: 0.4882, Val_Loss: 1.2683, Precision: 0.0909, Recall: 0.1087, F1: 0.0990, Micro F1: 0.9909
Epoch: 91, Train_Loss: 0.4952, Val_Loss: 1.2725, Precision: 0.0909, Recall: 0.1087, F1: 0.0990, Micro F1: 0.9909
Now Best: {'train_loss': 0.49640798568725586, 'val_loss': 1.2636457681655884, 'precision': 0.12903225806451613, 'recall': 0.17391304347826086, 'F1': 0.14814814814814814, 'Micro F1:': 0.9908}
Epoch: 92, Train_Loss: 0.4964, Val_Loss: 1.2636, Precision: 0.1290, Recall: 0.1739, F1: 0.1481, Micro F1: 0.9908
Epoch: 93, Train_Loss: 0.4940, Val_Loss: 1.2521, Precision: 0.1194, Recall: 0.1739, F1: 0.1416, Micro F1: 0.9903
Now Best: {'train_loss': 0.48913073539733887, 'val_loss': 1.240644931793213, 'precision': 0.13157894736842105, 'recall': 0.21739130434782608, 'F1': 0.16393442622950818, 'Micro F1:': 0.9898}
Epoch: 94, Train_Loss: 0.4891, Val_Loss: 1.2406, Precision: 0.1316, Recall: 0.2174, F1: 0.1639, Micro F1: 0.9898
Now Best: {'train_loss': 0.48741453886032104, 'val_loss': 1.2401893138885498, 'precision': 0.15254237288135594, 'recall': 0.1956521739130435, 'F1': 0.17142857142857146, 'Micro F1:': 0.9913}
Epoch: 95, Train_Loss: 0.4874, Val_Loss: 1.2402, Precision: 0.1525, Recall: 0.1957, F1: 0.1714, Micro F1: 0.9913
Epoch: 96, Train_Loss: 0.4848, Val_Loss: 1.2641, Precision: 0.1026, Recall: 0.0870, F1: 0.0941, Micro F1: 0.9923
Epoch: 97, Train_Loss: 0.4861, Val_Loss: 1.2341, Precision: 0.1000, Recall: 0.0870, F1: 0.0930, Micro F1: 0.9922
Epoch: 98, Train_Loss: 0.4784, Val_Loss: 1.1951, Precision: 0.1429, Recall: 0.1957, F1: 0.1651, Micro F1: 0.9909
Now Best: {'train_loss': 0.4727708399295807, 'val_loss': 1.1770161390304565, 'precision': 0.1875, 'recall': 0.1956521739130435, 'F1': 0.1914893617021277, 'Micro F1:': 0.9924}
Epoch: 99, Train_Loss: 0.4728, Val_Loss: 1.1770, Precision: 0.1875, Recall: 0.1957, F1: 0.1915, Micro F1: 0.9924
Epoch: 100, Train_Loss: 0.4627, Val_Loss: 1.1584, Precision: 0.1220, Recall: 0.1087, F1: 0.1149, Micro F1: 0.9923
Epoch: 101, Train_Loss: 0.4564, Val_Loss: 1.1278, Precision: 0.1875, Recall: 0.1957, F1: 0.1915, Micro F1: 0.9924
Epoch: 102, Train_Loss: 0.4468, Val_Loss: 1.0982, Precision: 0.1698, Recall: 0.1957, F1: 0.1818, Micro F1: 0.9919
Epoch: 103, Train_Loss: 0.4382, Val_Loss: 1.0737, Precision: 0.1500, Recall: 0.1304, F1: 0.1395, Micro F1: 0.9926
Epoch: 104, Train_Loss: 0.4269, Val_Loss: 1.0416, Precision: 0.1579, Recall: 0.1304, F1: 0.1429, Micro F1: 0.9928
Epoch: 105, Train_Loss: 0.4156, Val_Loss: 1.0032, Precision: 0.1800, Recall: 0.1957, F1: 0.1875, Micro F1: 0.9922
Epoch: 106, Train_Loss: 0.4027, Val_Loss: 0.9681, Precision: 0.1800, Recall: 0.1957, F1: 0.1875, Micro F1: 0.9922
Epoch: 107, Train_Loss: 0.3901, Val_Loss: 0.9408, Precision: 0.1316, Recall: 0.1087, F1: 0.1190, Micro F1: 0.9926
Epoch: 108, Train_Loss: 0.3752, Val_Loss: 0.9025, Precision: 0.1316, Recall: 0.1087, F1: 0.1190, Micro F1: 0.9926
Epoch: 109, Train_Loss: 0.3601, Val_Loss: 0.8495, Precision: 0.1282, Recall: 0.1087, F1: 0.1176, Micro F1: 0.9925
Epoch: 110, Train_Loss: 0.3422, Val_Loss: 0.7933, Precision: 0.1333, Recall: 0.1304, F1: 0.1319, Micro F1: 0.9921
Epoch: 111, Train_Loss: 0.3242, Val_Loss: 0.7444, Precision: 0.1538, Recall: 0.1304, F1: 0.1412, Micro F1: 0.9927
Epoch: 112, Train_Loss: 0.3038, Val_Loss: 126543583481736955166720.0000, Precision: 0.0060, Recall: 0.3478, F1: 0.0118, Micro F1: 0.7309
Epoch: 113, Train_Loss: 0.2849, Val_Loss: 0.6363, Precision: 0.1463, Recall: 0.1304, F1: 0.1379, Micro F1: 0.9925
Epoch: 114, Train_Loss: 0.2649, Val_Loss: 0.5698, Precision: 0.1224, Recall: 0.1304, F1: 0.1263, Micro F1: 0.9917
Epoch: 115, Train_Loss: 0.2439, Val_Loss: 0.5098, Precision: 0.1154, Recall: 0.1304, F1: 0.1224, Micro F1: 0.9914
Epoch: 116, Train_Loss: 0.2234, Val_Loss: 0.4564, Precision: 0.1364, Recall: 0.1304, F1: 0.1333, Micro F1: 0.9922
Epoch: 117, Train_Loss: 0.2024, Val_Loss: 0.3996, Precision: 0.1190, Recall: 0.1087, F1: 0.1136, Micro F1: 0.9922
Epoch: 118, Train_Loss: 0.1823, Val_Loss: 0.3377, Precision: 0.1132, Recall: 0.1304, F1: 0.1212, Micro F1: 0.9913
Epoch: 119, Train_Loss: 0.1642, Val_Loss: 0.2786, Precision: 0.0882, Recall: 0.1304, F1: 0.1053, Micro F1: 0.9898
Epoch: 120, Train_Loss: 0.1498, Val_Loss: 0.2470, Precision: 0.0612, Recall: 0.1304, F1: 0.0833, Micro F1: 0.9868
Epoch: 121, Train_Loss: 0.1489, Val_Loss: 14.0042, Precision: 0.0199, Recall: 0.1739, F1: 0.0356, Micro F1: 0.9567
Epoch: 122, Train_Loss: 6.9143, Val_Loss: 0.4838, Precision: 0.0769, Recall: 0.0217, F1: 0.0339, Micro F1: 0.9943
Epoch: 123, Train_Loss: 0.1960, Val_Loss: 0.7255, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 124, Train_Loss: 0.2801, Val_Loss: 0.9314, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 125, Train_Loss: 0.3480, Val_Loss: 1.1174, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 126, Train_Loss: 0.4116, Val_Loss: 1.2769, Precision: 0.2500, Recall: 0.0435, F1: 0.0741, Micro F1: 0.9950
Epoch: 127, Train_Loss: 0.4668, Val_Loss: 1.4097, Precision: 0.3000, Recall: 0.0652, F1: 0.1071, Micro F1: 0.9950
Epoch: 128, Train_Loss: 0.5136, Val_Loss: 1.5218, Precision: 0.3000, Recall: 0.0652, F1: 0.1071, Micro F1: 0.9950
Epoch: 129, Train_Loss: 0.5526, Val_Loss: 1.6172, Precision: 0.2143, Recall: 0.0652, F1: 0.1000, Micro F1: 0.9946
Epoch: 130, Train_Loss: 0.5868, Val_Loss: 1.6988, Precision: 0.1905, Recall: 0.0870, F1: 0.1194, Micro F1: 0.9941
Epoch: 131, Train_Loss: 0.6158, Val_Loss: 1.7784, Precision: 0.2500, Recall: 0.1304, F1: 0.1714, Micro F1: 0.9942
Epoch: 132, Train_Loss: 0.6398, Val_Loss: 1.8579, Precision: 0.1905, Recall: 0.1739, F1: 0.1818, Micro F1: 0.9928
Epoch: 133, Train_Loss: 0.6692, Val_Loss: 2.0249, Precision: 0.1098, Recall: 0.1957, F1: 0.1406, Micro F1: 0.9890
Epoch: 134, Train_Loss: 0.7442, Val_Loss: 2.0861, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9945
Epoch: 135, Train_Loss: 0.7448, Val_Loss: 2.2469, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 136, Train_Loss: 0.8111, Val_Loss: 2.3967, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9949
Epoch: 137, Train_Loss: 0.8713, Val_Loss: 2.5316, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9948
Epoch: 138, Train_Loss: 0.9241, Val_Loss: 2.6487, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9947
Epoch: 139, Train_Loss: 0.9699, Val_Loss: 2.7505, Precision: 0.0769, Recall: 0.0217, F1: 0.0339, Micro F1: 0.9943
Epoch: 140, Train_Loss: 1.0097, Val_Loss: 2.8367, Precision: 0.1250, Recall: 0.0217, F1: 0.0370, Micro F1: 0.9948
Epoch: 141, Train_Loss: 1.0428, Val_Loss: 2.9099, Precision: 0.1429, Recall: 0.0217, F1: 0.0377, Micro F1: 0.9949
Epoch: 142, Train_Loss: 1.0706, Val_Loss: 2.9709, Precision: 0.1667, Recall: 0.0217, F1: 0.0385, Micro F1: 0.9950
Epoch: 143, Train_Loss: 1.0932, Val_Loss: 3.0200, Precision: 0.1429, Recall: 0.0217, F1: 0.0377, Micro F1: 0.9949
Epoch: 144, Train_Loss: 1.1114, Val_Loss: 3.0585, Precision: 0.1667, Recall: 0.0217, F1: 0.0385, Micro F1: 0.9950
Epoch: 145, Train_Loss: 1.1245, Val_Loss: 3.0877, Precision: 0.1111, Recall: 0.0217, F1: 0.0364, Micro F1: 0.9947
Epoch: 146, Train_Loss: 1.1341, Val_Loss: 3.1082, Precision: 0.1111, Recall: 0.0217, F1: 0.0364, Micro F1: 0.9947
Epoch: 147, Train_Loss: 1.1402, Val_Loss: 3.1209, Precision: 0.1111, Recall: 0.0217, F1: 0.0364, Micro F1: 0.9947
Epoch: 148, Train_Loss: 1.1431, Val_Loss: 3.1267, Precision: 0.1250, Recall: 0.0217, F1: 0.0370, Micro F1: 0.9948
Epoch: 149, Train_Loss: 1.1428, Val_Loss: 3.1266, Precision: 0.1250, Recall: 0.0217, F1: 0.0370, Micro F1: 0.9948
Epoch: 150, Train_Loss: 1.1402, Val_Loss: 3.1212, Precision: 0.1250, Recall: 0.0217, F1: 0.0370, Micro F1: 0.9948
Epoch: 151, Train_Loss: 1.1353, Val_Loss: 3.1111, Precision: 0.1111, Recall: 0.0217, F1: 0.0364, Micro F1: 0.9947
Epoch: 152, Train_Loss: 1.1298, Val_Loss: 3.0977, Precision: 0.0909, Recall: 0.0217, F1: 0.0351, Micro F1: 0.9945
Epoch: 153, Train_Loss: 1.1198, Val_Loss: 3.0802, Precision: 0.0909, Recall: 0.0217, F1: 0.0351, Micro F1: 0.9945
Epoch: 154, Train_Loss: 1.1098, Val_Loss: 3.0586, Precision: 0.0769, Recall: 0.0217, F1: 0.0339, Micro F1: 0.9943
Epoch: 155, Train_Loss: 1.0986, Val_Loss: 3.0337, Precision: 0.0667, Recall: 0.0217, F1: 0.0328, Micro F1: 0.9941
Epoch: 156, Train_Loss: 1.0864, Val_Loss: 3.0053, Precision: 0.0625, Recall: 0.0217, F1: 0.0323, Micro F1: 0.9940
Epoch: 157, Train_Loss: 1.0730, Val_Loss: 2.9743, Precision: 0.0625, Recall: 0.0217, F1: 0.0323, Micro F1: 0.9940
Epoch: 158, Train_Loss: 1.0587, Val_Loss: 2.9417, Precision: 0.0588, Recall: 0.0217, F1: 0.0317, Micro F1: 0.9939
Epoch: 159, Train_Loss: 1.0449, Val_Loss: 2.9080, Precision: 0.0556, Recall: 0.0217, F1: 0.0312, Micro F1: 0.9938
Epoch: 160, Train_Loss: 1.0304, Val_Loss: 2.8733, Precision: 0.0909, Recall: 0.0435, F1: 0.0588, Micro F1: 0.9936
Epoch: 161, Train_Loss: 1.0161, Val_Loss: 2.8381, Precision: 0.0870, Recall: 0.0435, F1: 0.0580, Micro F1: 0.9935
Epoch: 162, Train_Loss: 1.0017, Val_Loss: 2.8028, Precision: 0.0741, Recall: 0.0435, F1: 0.0548, Micro F1: 0.9931
Epoch: 163, Train_Loss: 0.9872, Val_Loss: 2.7675, Precision: 0.0606, Recall: 0.0435, F1: 0.0506, Micro F1: 0.9925
Epoch: 164, Train_Loss: 0.9728, Val_Loss: 2.7322, Precision: 0.0526, Recall: 0.0435, F1: 0.0476, Micro F1: 0.9920
Epoch: 165, Train_Loss: 0.9597, Val_Loss: 2.7006, Precision: 0.0444, Recall: 0.0435, F1: 0.0440, Micro F1: 0.9913
Epoch: 166, Train_Loss: 0.9483, Val_Loss: 2.6722, Precision: 0.0926, Recall: 0.1087, F1: 0.1000, Micro F1: 0.9910
