Loading Data...
./datasets_phish_scam/undirected-50000.pkl
Graph Edge Count: 1566301
Graph Average Degree: 62.65204
Graph Node Count: 50000
Undirected Graph Edge Count: 1566301
Undirected Graph Average Degree: 62.65204
Undirected Graph Node Count: 50000
Labeled Node Count: 197
========================training times:0========================
SGFormer
Start Training...
Now Best: {'train_loss': 0.7046178579330444, 'val_loss': 0.6226853132247925, 'precision': 0.009544787077826725, 'recall': 0.33766233766233766, 'F1': 0.01856479828632631, 'Micro F1:': 0.8350632987340253}
Epoch: 34, Train_Loss: 0.1288, Val_Loss: 0.0881, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 35, Train_Loss: 0.1245, Val_Loss: 0.0859, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 36, Train_Loss: 0.1221, Val_Loss: 0.0839, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 37, Train_Loss: 0.1171, Val_Loss: 0.0820, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 38, Train_Loss: 0.1138, Val_Loss: 0.0803, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 39, Train_Loss: 0.1095, Val_Loss: 0.0788, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 40, Train_Loss: 0.1048, Val_Loss: 0.0773, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 41, Train_Loss: 0.1039, Val_Loss: 0.0760, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 42, Train_Loss: 0.0994, Val_Loss: 0.0747, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 43, Train_Loss: 0.0960, Val_Loss: 0.0736, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 44, Train_Loss: 0.0928, Val_Loss: 0.0725, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 45, Train_Loss: 0.0926, Val_Loss: 0.0716, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 46, Train_Loss: 0.0885, Val_Loss: 0.0706, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 47, Train_Loss: 0.0886, Val_Loss: 0.0699, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 48, Train_Loss: 0.0858, Val_Loss: 0.0691, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 49, Train_Loss: 0.0851, Val_Loss: 0.0684, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 50, Train_Loss: 0.0826, Val_Loss: 0.0677, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 51, Train_Loss: 0.0809, Val_Loss: 0.0671, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 52, Train_Loss: 0.0797, Val_Loss: 0.0665, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 53, Train_Loss: 0.0778, Val_Loss: 0.0660, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 54, Train_Loss: 0.0769, Val_Loss: 0.0655, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 55, Train_Loss: 0.0770, Val_Loss: 0.0651, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 56, Train_Loss: 0.0739, Val_Loss: 0.0646, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 57, Train_Loss: 0.0742, Val_Loss: 0.0642, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 58, Train_Loss: 0.0735, Val_Loss: 0.0638, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 59, Train_Loss: 0.0723, Val_Loss: 0.0635, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 60, Train_Loss: 0.0698, Val_Loss: 0.0632, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 61, Train_Loss: 0.0689, Val_Loss: 0.0628, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 62, Train_Loss: 0.0698, Val_Loss: 0.0626, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 63, Train_Loss: 0.0683, Val_Loss: 0.0623, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 64, Train_Loss: 0.0678, Val_Loss: 0.0621, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 65, Train_Loss: 0.0677, Val_Loss: 0.0618, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 66, Train_Loss: 0.0673, Val_Loss: 0.0616, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 67, Train_Loss: 0.0657, Val_Loss: 0.0614, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 68, Train_Loss: 0.0649, Val_Loss: 0.0612, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 69, Train_Loss: 0.0650, Val_Loss: 0.0610, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 70, Train_Loss: 0.0645, Val_Loss: 0.0608, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 71, Train_Loss: 0.0633, Val_Loss: 0.0606, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 72, Train_Loss: 0.0630, Val_Loss: 0.0605, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 73, Train_Loss: 0.0633, Val_Loss: 0.0604, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 74, Train_Loss: 0.0632, Val_Loss: 0.0602, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 75, Train_Loss: 0.0618, Val_Loss: 0.0601, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 76, Train_Loss: 0.0623, Val_Loss: 0.0600, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 77, Train_Loss: 0.0611, Val_Loss: 0.0599, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 78, Train_Loss: 0.0618, Val_Loss: 0.0598, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 79, Train_Loss: 0.0605, Val_Loss: 0.0597, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 80, Train_Loss: 0.0605, Val_Loss: 0.0596, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 81, Train_Loss: 0.0610, Val_Loss: 0.0595, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 82, Train_Loss: 0.0594, Val_Loss: 0.0594, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 83, Train_Loss: 0.0594, Val_Loss: 0.0593, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 84, Train_Loss: 0.0591, Val_Loss: 0.0593, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 85, Train_Loss: 0.0593, Val_Loss: 0.0592, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 86, Train_Loss: 0.0589, Val_Loss: 0.0591, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 87, Train_Loss: 0.0572, Val_Loss: 0.0590, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 88, Train_Loss: 0.0576, Val_Loss: 0.0590, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 89, Train_Loss: 0.0575, Val_Loss: 0.0589, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 90, Train_Loss: 0.0573, Val_Loss: 0.0589, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 91, Train_Loss: 0.0582, Val_Loss: 0.0589, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 92, Train_Loss: 0.0580, Val_Loss: 0.0588, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 93, Train_Loss: 0.0570, Val_Loss: 0.0588, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 94, Train_Loss: 0.0555, Val_Loss: 0.0587, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 95, Train_Loss: 0.0565, Val_Loss: 0.0587, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 96, Train_Loss: 0.0554, Val_Loss: 0.0587, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 97, Train_Loss: 0.0568, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 98, Train_Loss: 0.0566, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 99, Train_Loss: 0.0543, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 100, Train_Loss: 0.0556, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 101, Train_Loss: 0.0556, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 102, Train_Loss: 0.0563, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 103, Train_Loss: 0.0553, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 104, Train_Loss: 0.0537, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 105, Train_Loss: 0.0544, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 106, Train_Loss: 0.0556, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 107, Train_Loss: 0.0552, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 108, Train_Loss: 0.0554, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 109, Train_Loss: 0.0546, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 110, Train_Loss: 0.0539, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 111, Train_Loss: 0.0528, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 112, Train_Loss: 0.0539, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 113, Train_Loss: 0.0531, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 114, Train_Loss: 0.0527, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 115, Train_Loss: 0.0530, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 116, Train_Loss: 0.0536, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 117, Train_Loss: 0.0536, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 118, Train_Loss: 0.0528, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 119, Train_Loss: 0.0528, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 120, Train_Loss: 0.0525, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 121, Train_Loss: 0.0536, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 122, Train_Loss: 0.0531, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 123, Train_Loss: 0.0527, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 124, Train_Loss: 0.0528, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 125, Train_Loss: 0.0520, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 126, Train_Loss: 0.0513, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 127, Train_Loss: 0.0533, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 128, Train_Loss: 0.0531, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 129, Train_Loss: 0.0522, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 130, Train_Loss: 0.0524, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 131, Train_Loss: 0.0514, Val_Loss: 0.0583, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 132, Train_Loss: 0.0520, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 133, Train_Loss: 0.0529, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 134, Train_Loss: 0.0550, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 135, Train_Loss: 0.0532, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 136, Train_Loss: 0.0531, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 137, Train_Loss: 0.0507, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 138, Train_Loss: 0.0521, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 139, Train_Loss: 0.0520, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 140, Train_Loss: 0.0511, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 141, Train_Loss: 0.0513, Val_Loss: 0.0584, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 142, Train_Loss: 0.0518, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 143, Train_Loss: 0.0524, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 144, Train_Loss: 0.0511, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 145, Train_Loss: 0.0521, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 146, Train_Loss: 0.0514, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 147, Train_Loss: 0.0512, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 148, Train_Loss: 0.0527, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 149, Train_Loss: 0.0521, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 150, Train_Loss: 0.0504, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 151, Train_Loss: 0.0516, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 152, Train_Loss: 0.0511, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 153, Train_Loss: 0.0502, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 154, Train_Loss: 0.0511, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 155, Train_Loss: 0.0518, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 156, Train_Loss: 0.0515, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 157, Train_Loss: 0.0516, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 158, Train_Loss: 0.0499, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 159, Train_Loss: 0.0509, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 160, Train_Loss: 0.0503, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 161, Train_Loss: 0.0524, Val_Loss: 0.0585, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 162, Train_Loss: 0.0507, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 163, Train_Loss: 0.0519, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 164, Train_Loss: 0.0501, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 165, Train_Loss: 0.0513, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 166, Train_Loss: 0.0499, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 167, Train_Loss: 0.0508, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 168, Train_Loss: 0.0510, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 169, Train_Loss: 0.0502, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 170, Train_Loss: 0.0531, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 171, Train_Loss: 0.0518, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 172, Train_Loss: 0.0522, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 173, Train_Loss: 0.0508, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 174, Train_Loss: 0.0491, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 175, Train_Loss: 0.0515, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 176, Train_Loss: 0.0508, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 177, Train_Loss: 0.0503, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
Epoch: 178, Train_Loss: 0.0503, Val_Loss: 0.0586, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9954
