Loading Data...
./datasets_phish_scam/undirected-40000.pkl
Graph Edge Count: 1374388
Graph Average Degree: 68.7194
Graph Node Count: 40000
Undirected Graph Edge Count: 1374388
Undirected Graph Average Degree: 68.7194
Undirected Graph Node Count: 40000
Labeled Node Count: 163
========================training times:0========================
Extracting 1-hop subgraphs...
Done!
Extracting 1-hop subgraphs...
Done!
SGFormer
Start Training...
Now Best: {'train_loss': 0.8246225714683533, 'val_loss': 0.8051878213882446, 'precision': 0.0015107814860596072, 'recall': 0.21153846153846154, 'F1': 0.0030001363698349925, 'Micro F1:': 0.45170241487925605}
Epoch: 36, Train_Loss: 0.1506, Val_Loss: 0.1007, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 37, Train_Loss: 0.1505, Val_Loss: 0.0990, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 38, Train_Loss: 0.1417, Val_Loss: 0.0975, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 39, Train_Loss: 0.1421, Val_Loss: 0.0961, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 40, Train_Loss: 0.1354, Val_Loss: 0.0948, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 41, Train_Loss: 0.1320, Val_Loss: 0.0936, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 42, Train_Loss: 0.1291, Val_Loss: 0.0925, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 43, Train_Loss: 0.1289, Val_Loss: 0.0915, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 44, Train_Loss: 0.1254, Val_Loss: 0.0905, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 45, Train_Loss: 0.1238, Val_Loss: 0.0896, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 46, Train_Loss: 0.1207, Val_Loss: 0.0888, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 47, Train_Loss: 0.1191, Val_Loss: 0.0880, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 48, Train_Loss: 0.1174, Val_Loss: 0.0873, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 49, Train_Loss: 0.1136, Val_Loss: 0.0866, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 50, Train_Loss: 0.1135, Val_Loss: 0.0860, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 51, Train_Loss: 0.1094, Val_Loss: 0.0855, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 52, Train_Loss: 0.1085, Val_Loss: 0.0850, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 53, Train_Loss: 0.1111, Val_Loss: 0.0845, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 54, Train_Loss: 0.1096, Val_Loss: 0.0840, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 55, Train_Loss: 0.1053, Val_Loss: 0.0836, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 56, Train_Loss: 0.1071, Val_Loss: 0.0832, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 57, Train_Loss: 0.1033, Val_Loss: 0.0829, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 58, Train_Loss: 0.1030, Val_Loss: 0.0826, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 59, Train_Loss: 0.1046, Val_Loss: 0.0823, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 60, Train_Loss: 0.1027, Val_Loss: 0.0820, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 61, Train_Loss: 0.1009, Val_Loss: 0.0817, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 62, Train_Loss: 0.1021, Val_Loss: 0.0815, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 63, Train_Loss: 0.0998, Val_Loss: 0.0813, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 64, Train_Loss: 0.1004, Val_Loss: 0.0811, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 65, Train_Loss: 0.1000, Val_Loss: 0.0809, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 66, Train_Loss: 0.0968, Val_Loss: 0.0807, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 67, Train_Loss: 0.0967, Val_Loss: 0.0805, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 68, Train_Loss: 0.0987, Val_Loss: 0.0804, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 69, Train_Loss: 0.1003, Val_Loss: 0.0802, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 70, Train_Loss: 0.0983, Val_Loss: 0.0801, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 71, Train_Loss: 0.0993, Val_Loss: 0.0799, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 72, Train_Loss: 0.0982, Val_Loss: 0.0798, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 73, Train_Loss: 0.0965, Val_Loss: 0.0797, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 74, Train_Loss: 0.0934, Val_Loss: 0.0796, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 75, Train_Loss: 0.0949, Val_Loss: 0.0795, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 76, Train_Loss: 0.0952, Val_Loss: 0.0795, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 77, Train_Loss: 0.0932, Val_Loss: 0.0794, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 78, Train_Loss: 0.0954, Val_Loss: 0.0793, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 79, Train_Loss: 0.0948, Val_Loss: 0.0792, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 80, Train_Loss: 0.0946, Val_Loss: 0.0792, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 81, Train_Loss: 0.0937, Val_Loss: 0.0791, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 82, Train_Loss: 0.0931, Val_Loss: 0.0791, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 83, Train_Loss: 0.0922, Val_Loss: 0.0790, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 84, Train_Loss: 0.0942, Val_Loss: 0.0790, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 85, Train_Loss: 0.0952, Val_Loss: 0.0790, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 86, Train_Loss: 0.0939, Val_Loss: 0.0789, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 87, Train_Loss: 0.0907, Val_Loss: 0.0789, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 88, Train_Loss: 0.0937, Val_Loss: 0.0788, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 89, Train_Loss: 0.0921, Val_Loss: 0.0788, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 90, Train_Loss: 0.0940, Val_Loss: 0.0788, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 91, Train_Loss: 0.0925, Val_Loss: 0.0788, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 92, Train_Loss: 0.0941, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 93, Train_Loss: 0.0916, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 94, Train_Loss: 0.0912, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 95, Train_Loss: 0.0907, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 96, Train_Loss: 0.0904, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 97, Train_Loss: 0.0916, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 98, Train_Loss: 0.0922, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 99, Train_Loss: 0.0906, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 100, Train_Loss: 0.0901, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 101, Train_Loss: 0.0933, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 102, Train_Loss: 0.0908, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 103, Train_Loss: 0.0906, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 104, Train_Loss: 0.0924, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 105, Train_Loss: 0.0910, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 106, Train_Loss: 0.0922, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 107, Train_Loss: 0.0922, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 108, Train_Loss: 0.0896, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 109, Train_Loss: 0.0913, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 110, Train_Loss: 0.0912, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 111, Train_Loss: 0.0900, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 112, Train_Loss: 0.0881, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 113, Train_Loss: 0.0914, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 114, Train_Loss: 0.0901, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 115, Train_Loss: 0.0890, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 116, Train_Loss: 0.0892, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 117, Train_Loss: 0.0906, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 118, Train_Loss: 0.0889, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 119, Train_Loss: 0.0884, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 120, Train_Loss: 0.0887, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 121, Train_Loss: 0.0893, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 122, Train_Loss: 0.0897, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 123, Train_Loss: 0.0898, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 124, Train_Loss: 0.0903, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 125, Train_Loss: 0.0885, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 126, Train_Loss: 0.0902, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 127, Train_Loss: 0.0880, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 128, Train_Loss: 0.0902, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 129, Train_Loss: 0.0889, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 130, Train_Loss: 0.0887, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 131, Train_Loss: 0.0891, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 132, Train_Loss: 0.0896, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 133, Train_Loss: 0.0885, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 134, Train_Loss: 0.0885, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 135, Train_Loss: 0.0893, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 136, Train_Loss: 0.0880, Val_Loss: 0.0787, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 137, Train_Loss: 0.0868, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 138, Train_Loss: 0.0905, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 139, Train_Loss: 0.0880, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 140, Train_Loss: 0.0877, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 141, Train_Loss: 0.0880, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 142, Train_Loss: 0.0892, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 143, Train_Loss: 0.0898, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 144, Train_Loss: 0.0892, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 145, Train_Loss: 0.0894, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 146, Train_Loss: 0.0863, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 147, Train_Loss: 0.0880, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 148, Train_Loss: 0.0878, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 149, Train_Loss: 0.0902, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 150, Train_Loss: 0.0875, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 151, Train_Loss: 0.0888, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 152, Train_Loss: 0.0863, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 153, Train_Loss: 0.0881, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 154, Train_Loss: 0.0891, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 155, Train_Loss: 0.0898, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 156, Train_Loss: 0.0910, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 157, Train_Loss: 0.0866, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 158, Train_Loss: 0.0905, Val_Loss: 0.0786, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 159, Train_Loss: 0.0872, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 160, Train_Loss: 0.0870, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 161, Train_Loss: 0.0857, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 162, Train_Loss: 0.0871, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 163, Train_Loss: 0.0878, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 164, Train_Loss: 0.0900, Val_Loss: 0.0785, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 165, Train_Loss: 0.0888, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 166, Train_Loss: 0.0900, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 167, Train_Loss: 0.0853, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 168, Train_Loss: 0.0846, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 169, Train_Loss: 0.0869, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 170, Train_Loss: 0.0889, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 171, Train_Loss: 0.0883, Val_Loss: 0.0784, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 172, Train_Loss: 0.0856, Val_Loss: 0.0783, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 173, Train_Loss: 0.0874, Val_Loss: 0.0783, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 174, Train_Loss: 0.0878, Val_Loss: 0.0783, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 175, Train_Loss: 0.0878, Val_Loss: 0.0783, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 176, Train_Loss: 0.0848, Val_Loss: 0.0782, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 177, Train_Loss: 0.0845, Val_Loss: 0.0782, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
Epoch: 178, Train_Loss: 0.0843, Val_Loss: 0.0782, Precision: 0.0000, Recall: 0.0000, F1: 0.0000, Micro F1: 0.9961
